filename	x	y	z	pitch	yaw	roll
./dataset/db_annotations/01/frame_00020_pose.bin	45.14739990234375	36.60580062866211	882.9110107421875	-9.745619773864746	9.425324440002441	-1.4779996871948242
./dataset/db_annotations/01/frame_00021_pose.bin	42.9109001159668	34.78300094604492	884.0289916992188	-10.572641372680664	11.972137451171875	-1.1719218492507935
./dataset/db_annotations/01/frame_00022_pose.bin	40.766300201416016	33.6068000793457	884.156005859375	-12.249104499816895	14.17438793182373	-1.3100957870483398
./dataset/db_annotations/01/frame_00023_pose.bin	36.37459945678711	31.22089958190918	884.594970703125	-14.86151123046875	18.27661895751953	-1.1832793951034546
./dataset/db_annotations/01/frame_00024_pose.bin	30.172700881958008	29.35770034790039	886.8159790039062	-17.29840850830078	24.800941467285156	0.02666310966014862
./dataset/db_annotations/01/frame_00025_pose.bin	24.89459991455078	28.03890037536621	891.56201171875	-18.744197845458984	32.59355163574219	0.19906902313232422
./dataset/db_annotations/01/frame_00026_pose.bin	21.530799865722656	25.945499420166016	897.6799926757812	-20.03876495361328	39.73442840576172	-0.7616307139396667
./dataset/db_annotations/01/frame_00027_pose.bin	19.86400032043457	25.74679946899414	902.0230102539062	-20.911426544189453	44.698978424072266	-1.8084077835083008
./dataset/db_annotations/01/frame_00028_pose.bin	19.79050064086914	25.69339942932129	904.64501953125	-22.145191192626953	48.056217193603516	-2.95375919342041
./dataset/db_annotations/01/frame_00029_pose.bin	20.297700881958008	24.83139991760254	906.2459716796875	-23.072284698486328	48.870513916015625	-3.5456509590148926
./dataset/db_annotations/01/frame_00030_pose.bin	20.652999877929688	24.97760009765625	906.3049926757812	-22.784847259521484	48.966251373291016	-2.460979700088501
./dataset/db_annotations/01/frame_00031_pose.bin	21.735300064086914	23.795700073242188	906.344970703125	-23.42462730407715	47.562259674072266	-2.499758005142212
./dataset/db_annotations/01/frame_00032_pose.bin	23.266399383544922	22.16309928894043	906.5800170898438	-25.10710334777832	46.0770263671875	-4.280785083770752
./dataset/db_annotations/01/frame_00033_pose.bin	23.506399154663086	22.268199920654297	906.3519897460938	-26.091283798217773	44.78488540649414	-3.9741921424865723
./dataset/db_annotations/01/frame_00034_pose.bin	24.362699508666992	19.992399215698242	907.989990234375	-27.36331558227539	44.635169982910156	-4.58165168762207
./dataset/db_annotations/01/frame_00035_pose.bin	23.76729965209961	19.26580047607422	909.447021484375	-28.012529373168945	45.73473358154297	-3.056096315383911
./dataset/db_annotations/01/frame_00036_pose.bin	24.338899612426758	17.102100372314453	912.0579833984375	-29.405031204223633	46.13710403442383	-4.191307067871094
./dataset/db_annotations/01/frame_00037_pose.bin	24.977399826049805	18.006900787353516	912.77001953125	-30.22551918029785	45.91661071777344	-5.660572052001953
./dataset/db_annotations/01/frame_00038_pose.bin	24.800399780273438	17.22949981689453	914.7420043945312	-30.94835090637207	46.96004867553711	-5.565380573272705
./dataset/db_annotations/01/frame_00039_pose.bin	24.32349967956543	17.162799835205078	915.780029296875	-31.28191375732422	46.786643981933594	-5.566115856170654
./dataset/db_annotations/01/frame_00040_pose.bin	24.8799991607666	16.77280044555664	917.1489868164062	-31.597553253173828	45.88903045654297	-6.1624298095703125
./dataset/db_annotations/01/frame_00041_pose.bin	24.274799346923828	16.01609992980957	918.6699829101562	-31.980276107788086	46.264259338378906	-5.032806396484375
./dataset/db_annotations/01/frame_00042_pose.bin	24.16939926147461	14.606499671936035	920.2470092773438	-33.081600189208984	45.94609832763672	-5.1854634284973145
./dataset/db_annotations/01/frame_00043_pose.bin	24.479400634765625	14.470499992370605	921.1719970703125	-33.95254135131836	45.050846099853516	-6.011371612548828
./dataset/db_annotations/01/frame_00044_pose.bin	25.28730010986328	14.67590045928955	921.6010131835938	-34.23930358886719	43.78196716308594	-6.288544654846191
./dataset/db_annotations/01/frame_00045_pose.bin	25.26020050048828	14.468700408935547	922.1909790039062	-35.679019927978516	42.64119338989258	-7.275232791900635
./dataset/db_annotations/01/frame_00046_pose.bin	26.509700775146484	13.318099975585938	923.7999877929688	-35.65829086303711	41.455108642578125	-7.966136932373047
./dataset/db_annotations/01/frame_00047_pose.bin	26.13680076599121	13.20110034942627	924.0659790039062	-36.06962585449219	40.95719528198242	-7.2899322509765625
./dataset/db_annotations/01/frame_00048_pose.bin	26.685699462890625	12.9891996383667	924.093994140625	-35.64919662475586	40.05757141113281	-6.743635177612305
./dataset/db_annotations/01/frame_00049_pose.bin	26.59480094909668	12.822699546813965	923.9420166015625	-35.52986145019531	39.5576286315918	-6.451393127441406
./dataset/db_annotations/01/frame_00050_pose.bin	26.8656005859375	13.008000373840332	923.7589721679688	-35.71084213256836	38.97712326049805	-6.333920478820801
./dataset/db_annotations/01/frame_00051_pose.bin	27.21619987487793	13.579899787902832	922.5789794921875	-35.692787170410156	37.66314697265625	-7.0558648109436035
./dataset/db_annotations/01/frame_00052_pose.bin	26.99489974975586	12.630999565124512	923.4829711914062	-35.47872543334961	37.59102249145508	-6.338916301727295
./dataset/db_annotations/01/frame_00053_pose.bin	26.774700164794922	12.444199562072754	923.4530029296875	-35.394927978515625	37.479896545410156	-6.024450778961182
./dataset/db_annotations/01/frame_00054_pose.bin	27.3262996673584	12.883999824523926	922.5120239257812	-35.905242919921875	36.072322845458984	-7.500066757202148
./dataset/db_annotations/01/frame_00055_pose.bin	27.82740020751953	12.261199951171875	922.9019775390625	-35.57455062866211	35.90917205810547	-6.429375648498535
./dataset/db_annotations/01/frame_00056_pose.bin	27.73240089416504	12.177200317382812	922.7670288085938	-35.11384201049805	35.33576965332031	-6.354222297668457
./dataset/db_annotations/01/frame_00057_pose.bin	27.53459930419922	11.77280044555664	922.468994140625	-35.60679244995117	34.94221115112305	-6.302500247955322
./dataset/db_annotations/01/frame_00058_pose.bin	28.197500228881836	11.749300003051758	921.77099609375	-34.98569107055664	34.51472473144531	-5.2167067527771
./dataset/db_annotations/01/frame_00059_pose.bin	29.12579917907715	12.100299835205078	920.2429809570312	-34.84760665893555	33.215457916259766	-5.270772457122803
./dataset/db_annotations/01/frame_00060_pose.bin	30.808300018310547	11.675600051879883	919.1300048828125	-34.55154800415039	31.149173736572266	-5.546917915344238
./dataset/db_annotations/01/frame_00061_pose.bin	32.37950134277344	11.790300369262695	917.85400390625	-33.535484313964844	29.53176498413086	-4.915530681610107
./dataset/db_annotations/01/frame_00062_pose.bin	34.736000061035156	12.573399543762207	915.3699951171875	-32.856449127197266	26.802532196044922	-4.171320915222168
./dataset/db_annotations/01/frame_00063_pose.bin	36.242698669433594	11.842499732971191	914.1190185546875	-32.48225021362305	24.72743034362793	-3.9425208568573
./dataset/db_annotations/01/frame_00064_pose.bin	37.400901794433594	11.973199844360352	913.3300170898438	-31.984394073486328	23.165475845336914	-4.2178192138671875
./dataset/db_annotations/01/frame_00065_pose.bin	37.6974983215332	12.611200332641602	912.5780029296875	-31.98061752319336	22.94709587097168	-3.799779176712036
./dataset/db_annotations/01/frame_00066_pose.bin	37.64789962768555	12.286100387573242	912.4630126953125	-31.73263168334961	22.546680450439453	-3.5472910404205322
./dataset/db_annotations/01/frame_00067_pose.bin	37.47359848022461	12.764800071716309	911.6699829101562	-31.91740608215332	22.46202278137207	-3.32415771484375
./dataset/db_annotations/01/frame_00068_pose.bin	37.117401123046875	12.871999740600586	911.4760131835938	-31.92820167541504	23.11089515686035	-3.7426767349243164
./dataset/db_annotations/01/frame_00069_pose.bin	37.066898345947266	11.903499603271484	911.9459838867188	-32.238807678222656	23.215776443481445	-3.5496346950531006
./dataset/db_annotations/01/frame_00070_pose.bin	37.48649978637695	12.648699760437012	910.9959716796875	-32.313716888427734	22.46413230895996	-3.913454055786133
./dataset/db_annotations/01/frame_00071_pose.bin	38.11349868774414	12.164600372314453	911.2449951171875	-32.00450134277344	22.314605712890625	-3.520718574523926
./dataset/db_annotations/01/frame_00072_pose.bin	38.513099670410156	11.979000091552734	911.2130126953125	-31.522571563720703	21.686819076538086	-3.0560481548309326
./dataset/db_annotations/01/frame_00073_pose.bin	38.60660171508789	11.733099937438965	911.093017578125	-32.04053497314453	21.785818099975586	-3.3582000732421875
./dataset/db_annotations/01/frame_00074_pose.bin	38.86859893798828	12.94849967956543	910.2319946289062	-31.344072341918945	21.12918472290039	-2.6407973766326904
./dataset/db_annotations/01/frame_00075_pose.bin	39.37860107421875	13.509699821472168	909.8740234375	-31.294143676757812	20.913982391357422	-2.6331963539123535
./dataset/db_annotations/01/frame_00076_pose.bin	39.864601135253906	13.310400009155273	909.7780151367188	-31.4847469329834	20.868785858154297	-3.0755057334899902
./dataset/db_annotations/01/frame_00077_pose.bin	40.057701110839844	12.472900390625	910.510986328125	-31.289255142211914	20.41986656188965	-3.2787282466888428
./dataset/db_annotations/01/frame_00078_pose.bin	40.82889938354492	12.210200309753418	910.3389892578125	-31.370256423950195	19.73577117919922	-2.7103710174560547
./dataset/db_annotations/01/frame_00079_pose.bin	41.77050018310547	13.704400062561035	908.9920043945312	-31.0225830078125	19.080181121826172	-2.2803566455841064
./dataset/db_annotations/01/frame_00080_pose.bin	43.01959991455078	13.054300308227539	909.2269897460938	-30.95979118347168	17.92633628845215	-2.598954677581787
./dataset/db_annotations/01/frame_00081_pose.bin	43.28450012207031	13.545999526977539	908.4320068359375	-30.649707794189453	17.632408142089844	-1.5098479986190796
./dataset/db_annotations/01/frame_00082_pose.bin	44.217498779296875	13.126700401306152	907.9569702148438	-30.960981369018555	16.540616989135742	-1.5077016353607178
./dataset/db_annotations/01/frame_00083_pose.bin	44.945499420166016	12.150099754333496	908.6840209960938	-30.45860481262207	15.565510749816895	-2.374234676361084
./dataset/db_annotations/01/frame_00084_pose.bin	45.252601623535156	12.537500381469727	908.4810180664062	-30.18549919128418	15.065789222717285	-2.473654270172119
./dataset/db_annotations/01/frame_00085_pose.bin	45.12139892578125	13.46780014038086	907.56201171875	-30.264171600341797	15.076114654541016	-1.87826406955719
./dataset/db_annotations/01/frame_00086_pose.bin	45.65230178833008	13.115500450134277	907.7329711914062	-30.053869247436523	14.55327033996582	-1.604331374168396
./dataset/db_annotations/01/frame_00087_pose.bin	46.476898193359375	13.118200302124023	907.6649780273438	-29.902774810791016	13.740803718566895	-2.1069416999816895
./dataset/db_annotations/01/frame_00088_pose.bin	47.60070037841797	12.681699752807617	907.3989868164062	-29.969768524169922	12.70186710357666	-2.1204514503479004
./dataset/db_annotations/01/frame_00089_pose.bin	48.55390167236328	13.057000160217285	907.0640258789062	-29.96919822692871	11.746386528015137	-2.695765733718872
./dataset/db_annotations/01/frame_00090_pose.bin	49.45199966430664	13.71399974822998	906.1069946289062	-30.049518585205078	11.137722969055176	-1.7537134885787964
./dataset/db_annotations/01/frame_00091_pose.bin	50.340599060058594	13.761699676513672	905.8049926757812	-29.870500564575195	10.329222679138184	-1.086193323135376
./dataset/db_annotations/01/frame_00092_pose.bin	51.08369827270508	13.931300163269043	905.7880249023438	-29.67995262145996	9.947224617004395	-1.2583580017089844
./dataset/db_annotations/01/frame_00093_pose.bin	51.27539825439453	12.829400062561035	906.3619995117188	-29.953201293945312	9.676901817321777	-1.3642996549606323
./dataset/db_annotations/01/frame_00094_pose.bin	51.721500396728516	13.820799827575684	905.7570190429688	-29.557374954223633	9.190760612487793	-1.2792291641235352
./dataset/db_annotations/01/frame_00095_pose.bin	52.35879898071289	13.177399635314941	905.97998046875	-29.762563705444336	8.358358383178711	-1.1256983280181885
./dataset/db_annotations/01/frame_00096_pose.bin	52.981998443603516	12.607600212097168	906.280029296875	-29.741823196411133	8.324481964111328	-1.2704602479934692
./dataset/db_annotations/01/frame_00097_pose.bin	53.407798767089844	12.899700164794922	905.8209838867188	-29.67641258239746	7.580787658691406	-1.04928457736969
./dataset/db_annotations/01/frame_00098_pose.bin	53.69179916381836	12.723999977111816	906.2210083007812	-29.316438674926758	7.476642608642578	-0.6894975900650024
./dataset/db_annotations/01/frame_00099_pose.bin	54.16429901123047	12.633399963378906	906.4390258789062	-28.986722946166992	7.0121026039123535	-0.878866970539093
./dataset/db_annotations/01/frame_00100_pose.bin	54.37540054321289	12.785200119018555	906.06201171875	-29.331846237182617	6.914842128753662	-0.5005922913551331
./dataset/db_annotations/01/frame_00101_pose.bin	55.142601013183594	13.274200439453125	905.7260131835938	-29.2346134185791	6.238191604614258	-0.41891345381736755
./dataset/db_annotations/01/frame_00102_pose.bin	55.48040008544922	13.358599662780762	905.0029907226562	-29.724153518676758	5.910337448120117	-0.5654324293136597
./dataset/db_annotations/01/frame_00103_pose.bin	56.20349884033203	12.613300323486328	905.4639892578125	-29.454416275024414	5.397190570831299	-0.30089542269706726
./dataset/db_annotations/01/frame_00104_pose.bin	57.71149826049805	12.782600402832031	905.4080200195312	-29.186471939086914	4.092753887176514	-0.8895346522331238
./dataset/db_annotations/01/frame_00105_pose.bin	58.604801177978516	12.86520004272461	904.9030151367188	-29.089771270751953	2.9754810333251953	-0.3170625865459442
./dataset/db_annotations/01/frame_00106_pose.bin	59.37630081176758	13.356900215148926	904.614013671875	-28.627103805541992	2.2278716564178467	0.11331997811794281
./dataset/db_annotations/01/frame_00107_pose.bin	60.89979934692383	12.96500015258789	905.010009765625	-28.225509643554688	0.5644757151603699	0.8457398414611816
./dataset/db_annotations/01/frame_00108_pose.bin	62.903499603271484	13.506500244140625	904.1179809570312	-28.817214965820312	-0.9489589333534241	1.0675715208053589
./dataset/db_annotations/01/frame_00109_pose.bin	64.2780990600586	13.40779972076416	904.1069946289062	-28.628141403198242	-2.2366902828216553	0.8967740535736084
./dataset/db_annotations/01/frame_00110_pose.bin	65.1990966796875	14.165499687194824	903.6300048828125	-28.43113899230957	-3.240835666656494	0.5150437951087952
./dataset/db_annotations/01/frame_00111_pose.bin	65.91120147705078	14.195799827575684	903.5009765625	-28.340627670288086	-4.035882472991943	0.2464623898267746
./dataset/db_annotations/01/frame_00112_pose.bin	66.8030014038086	13.730199813842773	903.9310302734375	-28.201873779296875	-5.0833587646484375	0.9109110236167908
./dataset/db_annotations/01/frame_00113_pose.bin	67.89510345458984	14.603099822998047	902.89501953125	-28.177539825439453	-5.577323913574219	2.076199769973755
./dataset/db_annotations/01/frame_00114_pose.bin	69.06189727783203	14.81779956817627	902.8419799804688	-28.049083709716797	-6.758516311645508	0.8837870359420776
./dataset/db_annotations/01/frame_00115_pose.bin	70.65730285644531	14.748900413513184	902.9819946289062	-28.167543411254883	-8.437588691711426	1.420833706855774
./dataset/db_annotations/01/frame_00116_pose.bin	71.78040313720703	15.56190013885498	902.8060302734375	-27.859128952026367	-9.675507545471191	1.4706093072891235
./dataset/db_annotations/01/frame_00117_pose.bin	73.73480224609375	15.247300148010254	903.0330200195312	-27.848928451538086	-11.253544807434082	1.3208296298980713
./dataset/db_annotations/01/frame_00118_pose.bin	75.35389709472656	16.074100494384766	902.8099975585938	-28.03668212890625	-12.90581226348877	2.1665713787078857
./dataset/db_annotations/01/frame_00119_pose.bin	77.064697265625	16.19099998474121	903.5020141601562	-27.3132266998291	-15.008953094482422	1.7256801128387451
./dataset/db_annotations/01/frame_00120_pose.bin	78.62550354003906	16.140899658203125	904.0029907226562	-27.60895538330078	-16.412397384643555	3.475041627883911
./dataset/db_annotations/01/frame_00121_pose.bin	80.07029724121094	16.179800033569336	904.5029907226562	-27.29744529724121	-18.046756744384766	3.119586229324341
./dataset/db_annotations/01/frame_00122_pose.bin	81.06849670410156	17.386699676513672	903.8159790039062	-26.730764389038086	-19.268169403076172	2.0851573944091797
./dataset/db_annotations/01/frame_00123_pose.bin	82.12480163574219	17.47410011291504	903.9349975585938	-26.50563621520996	-20.21006202697754	2.023507833480835
./dataset/db_annotations/01/frame_00124_pose.bin	83.04309844970703	17.15250015258789	904.2369995117188	-26.408544540405273	-21.421613693237305	1.799067735671997
./dataset/db_annotations/01/frame_00125_pose.bin	83.16210174560547	17.689800262451172	904.0250244140625	-26.33084487915039	-21.642431259155273	3.2976908683776855
./dataset/db_annotations/01/frame_00126_pose.bin	83.99130249023438	18.026899337768555	904.1019897460938	-26.246097564697266	-22.296337127685547	3.3813796043395996
./dataset/db_annotations/01/frame_00127_pose.bin	85.42520141601562	18.060199737548828	904.3920288085938	-25.86815071105957	-23.806055068969727	3.0893630981445312
./dataset/db_annotations/01/frame_00128_pose.bin	86.95210266113281	18.219200134277344	904.0130004882812	-25.82341957092285	-25.307233810424805	1.955498456954956
./dataset/db_annotations/01/frame_00129_pose.bin	86.94329833984375	18.909000396728516	903.385986328125	-25.42316246032715	-25.182632446289062	2.569894790649414
./dataset/db_annotations/01/frame_00130_pose.bin	87.21910095214844	18.372100830078125	903.3170166015625	-25.38235855102539	-25.653329849243164	3.2298905849456787
./dataset/db_annotations/01/frame_00131_pose.bin	87.42469787597656	19.055400848388672	902.7890014648438	-24.856369018554688	-25.71544647216797	2.5829107761383057
./dataset/db_annotations/01/frame_00132_pose.bin	87.49310302734375	19.054100036621094	902.7520141601562	-23.706863403320312	-25.9426326751709	2.8442463874816895
./dataset/db_annotations/01/frame_00133_pose.bin	87.8853988647461	20.046100616455078	901.6240234375	-23.3807430267334	-26.083465576171875	2.9017703533172607
./dataset/db_annotations/01/frame_00134_pose.bin	88.43460083007812	21.06599998474121	900.5499877929688	-22.706836700439453	-26.462116241455078	2.9012181758880615
./dataset/db_annotations/01/frame_00135_pose.bin	89.15139770507812	21.399200439453125	900.3250122070312	-21.214689254760742	-26.94686508178711	1.3566731214523315
./dataset/db_annotations/01/frame_00136_pose.bin	89.1011962890625	23.229700088500977	898.85302734375	-20.18934440612793	-26.60589027404785	1.9722907543182373
./dataset/db_annotations/01/frame_00137_pose.bin	89.89360046386719	23.884700775146484	897.6690063476562	-20.015819549560547	-26.96794891357422	2.316986083984375
./dataset/db_annotations/01/frame_00138_pose.bin	90.31289672851562	24.92300033569336	896.5089721679688	-19.453598022460938	-26.835723876953125	2.7308757305145264
./dataset/db_annotations/01/frame_00139_pose.bin	91.17430114746094	25.27039909362793	895.7750244140625	-18.638959884643555	-27.845890045166016	2.188077449798584
./dataset/db_annotations/01/frame_00140_pose.bin	91.55439758300781	26.268800735473633	894.6279907226562	-17.271438598632812	-27.46883201599121	1.821128249168396
./dataset/db_annotations/01/frame_00141_pose.bin	91.75810241699219	27.583200454711914	893.468994140625	-16.58897590637207	-27.95675277709961	1.9829565286636353
./dataset/db_annotations/01/frame_00142_pose.bin	92.07949829101562	27.096900939941406	892.9760131835938	-15.832496643066406	-27.915311813354492	0.6827161312103271
./dataset/db_annotations/01/frame_00143_pose.bin	91.81420135498047	28.296199798583984	891.5780029296875	-15.380265235900879	-27.460500717163086	1.4015765190124512
./dataset/db_annotations/01/frame_00144_pose.bin	91.24729919433594	28.508800506591797	890.6430053710938	-14.774283409118652	-26.64056396484375	1.3359651565551758
./dataset/db_annotations/01/frame_00145_pose.bin	90.57939910888672	29.35059928894043	889.176025390625	-14.124754905700684	-25.707307815551758	0.6989260315895081
./dataset/db_annotations/01/frame_00146_pose.bin	89.64949798583984	29.53459930419922	888.2789916992188	-13.45977783203125	-24.751089096069336	0.5911542177200317
./dataset/db_annotations/01/frame_00147_pose.bin	88.67949676513672	30.69070053100586	886.8599853515625	-13.072147369384766	-23.460329055786133	0.4411800801753998
./dataset/db_annotations/01/frame_00148_pose.bin	87.15239715576172	31.53459930419922	885.6099853515625	-12.753860473632812	-21.576242446899414	0.2034948617219925
./dataset/db_annotations/01/frame_00149_pose.bin	85.466796875	31.979999542236328	884.864013671875	-11.887246131896973	-19.483537673950195	0.23224253952503204
./dataset/db_annotations/01/frame_00150_pose.bin	84.76969909667969	32.2598991394043	884.3989868164062	-11.119246482849121	-18.339988708496094	0.11038601398468018
./dataset/db_annotations/01/frame_00151_pose.bin	83.9894027709961	33.16170120239258	883.6749877929688	-11.04703426361084	-17.71581268310547	-0.019710540771484375
./dataset/db_annotations/01/frame_00152_pose.bin	83.16519927978516	33.2140007019043	883.0910034179688	-10.779156684875488	-16.72629165649414	0.12270358204841614
./dataset/db_annotations/01/frame_00153_pose.bin	82.22630310058594	33.36940002441406	882.6539916992188	-10.46796989440918	-15.762177467346191	-0.44278621673583984
./dataset/db_annotations/01/frame_00154_pose.bin	81.42549896240234	33.092899322509766	882.5819702148438	-10.262496948242188	-15.428401947021484	0.1395033597946167
./dataset/db_annotations/01/frame_00155_pose.bin	80.63500213623047	33.64780044555664	881.8049926757812	-9.920492172241211	-14.795806884765625	-0.048742130398750305
./dataset/db_annotations/01/frame_00156_pose.bin	79.9395980834961	34.1421012878418	881.3759765625	-10.235464096069336	-14.236032485961914	-0.1567656397819519
./dataset/db_annotations/01/frame_00157_pose.bin	78.972900390625	33.759498596191406	881.1699829101562	-10.150555610656738	-13.181469917297363	-0.49223217368125916
./dataset/db_annotations/01/frame_00158_pose.bin	77.82959747314453	33.40420150756836	880.8629760742188	-10.018430709838867	-12.605152130126953	-0.5640843510627747
./dataset/db_annotations/01/frame_00159_pose.bin	76.15950012207031	33.444801330566406	880.4459838867188	-9.769433975219727	-11.156819343566895	-0.2876932621002197
./dataset/db_annotations/01/frame_00160_pose.bin	74.38890075683594	33.737998962402344	879.6820068359375	-9.8729887008667	-9.410687446594238	-0.5035925507545471
./dataset/db_annotations/01/frame_00161_pose.bin	72.58609771728516	33.60329818725586	879.0380249023438	-10.121219635009766	-7.827321529388428	-0.9615221619606018
./dataset/db_annotations/01/frame_00162_pose.bin	70.39559936523438	33.62590026855469	878.4730224609375	-10.188676834106445	-6.0378828048706055	-0.9770547151565552
./dataset/db_annotations/01/frame_00163_pose.bin	68.68170166015625	33.44940185546875	878.2899780273438	-9.840548515319824	-4.7654194831848145	-1.1863113641738892
./dataset/db_annotations/01/frame_00164_pose.bin	66.93109893798828	33.326499938964844	878.1279907226562	-9.866543769836426	-3.019303560256958	-0.8954775333404541
./dataset/db_annotations/01/frame_00165_pose.bin	65.64830017089844	33.619598388671875	878.0460205078125	-9.553201675415039	-2.6340930461883545	-1.1358569860458374
./dataset/db_annotations/01/frame_00166_pose.bin	65.07959747314453	34.11199951171875	877.9149780273438	-9.600972175598145	-1.4366875886917114	-1.3167794942855835
./dataset/db_annotations/01/frame_00167_pose.bin	64.96730041503906	33.97570037841797	877.8250122070312	-9.824651718139648	-1.6112780570983887	-1.1104708909988403
./dataset/db_annotations/01/frame_00168_pose.bin	64.17539978027344	33.905799865722656	877.9140014648438	-9.675047874450684	-1.5074999332427979	-1.2989404201507568
./dataset/db_annotations/01/frame_00169_pose.bin	63.902198791503906	33.91579818725586	878.1400146484375	-9.511112213134766	-0.9957648515701294	-0.8906042575836182
./dataset/db_annotations/01/frame_00170_pose.bin	62.95719909667969	33.84120178222656	878.1179809570312	-9.692475318908691	0.0021491132210940123	-1.4592344760894775
./dataset/db_annotations/01/frame_00171_pose.bin	61.884700775146484	34.1880989074707	877.9390258789062	-9.972066879272461	0.481378436088562	-0.8406118750572205
./dataset/db_annotations/01/frame_00172_pose.bin	60.43939971923828	33.510101318359375	878.333984375	-10.098808288574219	1.7549117803573608	-0.8155282139778137
./dataset/db_annotations/01/frame_00173_pose.bin	58.644100189208984	34.35309982299805	878.2030029296875	-10.198144912719727	3.724062442779541	-0.6215283274650574
./dataset/db_annotations/01/frame_00174_pose.bin	57.13880157470703	33.931400299072266	878.541015625	-10.172796249389648	5.008573055267334	-0.25034865736961365
./dataset/db_annotations/01/frame_00175_pose.bin	55.89979934692383	33.97589874267578	878.8300170898438	-10.26240348815918	6.619313716888428	-0.7847471833229065
./dataset/db_annotations/01/frame_00176_pose.bin	54.716400146484375	33.019798278808594	879.4760131835938	-10.418325424194336	7.926462650299072	-0.954243540763855
./dataset/db_annotations/01/frame_00177_pose.bin	53.128299713134766	33.230899810791016	879.6309814453125	-10.361083030700684	8.917724609375	-0.4560147523880005
./dataset/db_annotations/01/frame_00178_pose.bin	51.13669967651367	34.52009963989258	879.6090087890625	-10.094085693359375	10.297774314880371	-0.004287580493837595
./dataset/db_annotations/01/frame_00179_pose.bin	50.00910186767578	33.61199951171875	880.06298828125	-10.44788646697998	11.535906791687012	-0.0027095614932477474
./dataset/db_annotations/01/frame_00180_pose.bin	49.24369812011719	33.85850143432617	880.3170166015625	-10.277546882629395	12.191277503967285	-0.42269834876060486
./dataset/db_annotations/01/frame_00181_pose.bin	48.37419891357422	33.63850021362305	880.2429809570312	-10.34013843536377	12.672384262084961	-0.5971697568893433
./dataset/db_annotations/01/frame_00182_pose.bin	47.36640167236328	33.83760070800781	880.1119995117188	-10.117679595947266	13.33946418762207	0.290771484375
./dataset/db_annotations/01/frame_00183_pose.bin	46.984100341796875	33.83000183105469	879.9569702148438	-10.210823059082031	13.531270027160645	-0.3611392676830292
./dataset/db_annotations/01/frame_00184_pose.bin	46.009300231933594	34.46120071411133	879.968994140625	-9.916062355041504	14.231953620910645	0.4113186001777649
./dataset/db_annotations/01/frame_00185_pose.bin	44.988399505615234	34.344200134277344	879.7260131835938	-9.98887825012207	15.421269416809082	0.13021057844161987
./dataset/db_annotations/01/frame_00186_pose.bin	43.41619873046875	34.11840057373047	879.6680297851562	-9.914721488952637	16.61869239807129	0.3684035837650299
./dataset/db_annotations/01/frame_00187_pose.bin	41.93220138549805	34.24549865722656	879.7559814453125	-9.808794975280762	18.08755874633789	0.47705599665641785
